,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
148,Departamento en Coquimbo con vista al mar,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,75.0,-29.94612,-71.29063,"https://maps.google.com/maps?ll=-29.94612,-71.29063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",https://camaraturismoregioncoquimbo.cl/tourism/,"Departamento en condominio marina costa con vista al mar desde todas las habitaciones (piso 22), ubicado en segunda línea de playa, atrás del casino Enjoy.

Equipado completo, con Smart TV, Internet inalámbrico, estacionamiento exclusivo, piscina, quincho para asados, lavandería, sala de juegos.

También tiene disponibles aplicaciones de streaming (Netflix, Movistar Play)


Hay 2 habitaciones, la principal con baño en suite, equipada con cama king y televisor led smart TV de 42”.

La habitación secundaria, equipada con 2 box spring de 1 plaza",['Vista al océano'],5.0,11,John,11-2019,https://www.airbnb.cl/rooms/53551627?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
149,"Fabuloso a pasos del mar, mega piscina y equipado.",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,49.99,-29.9239,-71.2765,"https://maps.google.com/maps?ll=-29.9239,-71.2765&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Una calle tranquila, sin pubs ni discoteques. Claro que si lo deseas, podrás caminar algunos minutos y te encontrarás con lo mejor de la vida nocturna de la Avenida del Mar. Minimarkets, cafés y restoranes, a pasos.","Este departamento con vista al mar, full equipado está situado en el elegante sector de la av. del mar de la serena, y solo a 1 minuto a pie de la playa. Wifi 400 megas, 2 baños, lavadora, cocina full equipada, y capacidad de hasta 5 personas (dos en cama matrimonial, y 3 en litera con cama nido). Cuenta con closets (placard) y bodega para guardar maletas. Estacionamiento privado sin techo para vehículos grandes. Juegos infantiles, piscina semi olímpica para adulto y niños. Pet friendly.


Lo que hace especial a este apartamento es la combinación de interior y exterior. En el interior, encontraras un piso nuevo y moderno con una terraza con vista al mar ideal para tener desayunos y cenas maravillosas. 

El apartamento está compuesto por 2 habitaciones, 2 baños (1 en suite), 1 cocina americana, un living (sala de estar) y una terraza. 
La cocina está equipada por completo. La sala de estar tiene un smartTV para que conectes tus series favoritas;  también hay lavadora para que laves tu ropa sin gastar en lavanderías. La wifi es de alta velocidad. 
Si así también lo quieres, te puedo dejar sabanas y toallas adicionales a las que ya hay disponibles. 
Para guardar tus cosas, tenemos amplios closets (placard) en el interior del apartamento. Si aún así necesitas más espacio, tenemos una bodega disponible. 
En el exterior encontrarás un edificio con acceso controlado las 24 horas; estacionamientos amplios (nuestro aparcadero no tiene limitaciones de techo, por lo que puedes ingresar fácilmente con tu 4 x 4 con maletero); guardias que vigilan la seguridad todo el tiempo. 

También encontrarás un pequeño parque interior para que pasees con tus niños o con tu mascota, o simplemente para bajar a leer un libro al caer la tarde. Hay dos piscinas, una para adultos y otra para niños. Además hay juegos infantiles.
En la azotea encontrarás mesas y sillas para subir a tomar un té (o un mate), mirando la hermosa bahía de La Serena, o si prefieres, podrás preparar un rico asado en la barcacoa ubicada en esa área. 

La playa está a solo un minuto caminando. 
La calle donde está ubicado el edificio no tiene pubs ni restoranes que te hagan ruido durante la noche. Pero si quieres salir de fiesta, a minutos caminando encontrarás los mejores pubs y restoranes de la ciudad. 

También contamos con espacios para teletrabajar cómodamente. 

¿Quieres irte después del almuerzo? No te preocupes, podemos conversar sobre tus necesidades, para que no andes corriendo a última hora.",['Vista al océano'],4.97,38,Luis,02-2016,https://www.airbnb.cl/rooms/11549383?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-02&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
150,acogedor departamento a pasos de la playa,Condo entero,La Serena,7,6,3, Habitación,2,privado,75.0,-29.92504,-71.27823,"https://maps.google.com/maps?ll=-29.92504,-71.27823&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento familiar amoblado ubicado en primer piso en tranquilo condominio de edificios de cuatro pisos y a pasos de la playa, negocios, restaurantes y entretenimiento; cerca de centros comerciales y zona central. Consta de tres dormitorios y dos baños, living comedor, cocina equipada, logia y una linda terraza cerrada. Incluye guarda bicicletas y estacionamiento gratuito en la residencia.
Se puede ir con mascota 2 max, tamaño mediano.",['Acceso a la playa'],,,Emilio,01-2022,https://www.airbnb.cl/rooms/551638873815223764?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
151,Avión,Vivienda rentada entero,La Serena,5,5,2, Habitación,2,privado,60.0,-29.94033,-71.28635,"https://maps.google.com/maps?ll=-29.94033,-71.28635&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Tiene conserjería las 24 horas dando mucha seguridad a sus habitantes,"Departamento  en condominio con linda vista frente al mar ,2 baños,2 dormitorios equipado par 5 personas  .quincho piscina estacionamiento y consergeria las 24 horas muy seguro.Cerca de restaurantes y sitios de interés para el turista.

El espacio
cerca de reataurantes y casino","['Acceso a la playa', 'Frente a la playa']",4.86,7,Valeska,02-2018,https://www.airbnb.cl/rooms/23499055?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
152,Se Arrienda Departamento frente a La Playa,Condo entero,Coquimbo,6,7,3, Habitación,2,privado,110.0,-29.9573,-71.3085,"https://maps.google.com/maps?ll=-29.9573,-71.3085&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Departamento se ubica en un muy buen sector de la avenida del mar, ya que no se forman atochamiento de vehículos. Esta muy cercano a los mejores Restaurantes y cercano al casino Enjoy de Coquimbo.","Departamento con vista directa a la playa, ubicado en el Condominio Costa Peñuelas. Departamento recién remodelado. Posee Tv Cable, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, (sabanas no). Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento. Condominio con piscina, amplias áreas verdes, quinchos para asados, controles de accesos 24 horas, cámaras de vigilancia.


Departamento con vista directa a la playa. Departamento se ubica en sector de la Playa Peñuelas de Coquimbo. Departamento nuevo, recién remodelado. Todo el equipamiento del departamento esta nuevo (cortinas, muebles, televisor, colchones, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, etc.) Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento, pero sin bodega. Condominio dispone de piscina al aire libre, amplias áreas verdes, controles de accesos 24 horas, cámaras de vigilancia. Propiedad se encuentra a solo 25 minutos del aeropuerto de La Serena. Cercano a colegios, jardines infantiles, supermercados, farmacias, gimnasios, con excelente conectividad hacia la ruta 5, principal vía que conecta La Serena, Coquimbo y Ovalle.",['Vista a la bahía'],,,Walter,01-2023,https://www.airbnb.cl/rooms/795219822808486279?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
153,Hermosa vista al Mar.,Vivienda rentada entero,Coquimbo,6,5,2, Habitación,2,privado,110.0,-29.94647,-71.29201,"https://maps.google.com/maps?ll=-29.94647,-71.29201&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este lugar único tiene su propio estilo.tipo resort 2 piscina henormes,otra temperada,Sauna ,jakuzzi
 Quincho vista panorámica,Terraza grande con vista al mar estacionamiento, ubicación ideal salida directa ala playa ,a un lado del casino . restaurante.",['Vista a la bahía'],,,Miriam,03-2016,https://www.airbnb.cl/rooms/813201419692390932?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
154,"Depto Avenida Pacífico, La Serena, 2D2B, piscina",Vivienda rentada entero,La Serena,6,5,2, Habitación,2,privado,50.0,-29.92199,-71.27602,"https://maps.google.com/maps?ll=-29.92199,-71.27602&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La Serena, Chile….
Disfruta de una experiencia única con estilo en este alojamiento céntrico 2D2B 
Departamento nuevo recién equipado para 6 personas así puedes disfrutar junto a tu familia
Excelente ubicación A pasos (una cuadra) de sector céntrico cuatro esquinas con avenida del Mar
Vigilancia las 24 horas
Tv Clabe y Wifi
Piscina Quincho y estacionamiento 
Juegos infantiles 
1 cama matrimonial y 2 camarotes 
Pets friendly.",['Vista al océano'],4.95,19,Juan,05-2021,https://www.airbnb.cl/rooms/52153364?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
155,Lindo departamento Serena Golf,Vivienda rentada entero,Punta Teatinos,6,5,3, Habitación,2,privado,145.0,-29.8406,-71.2776,"https://maps.google.com/maps?ll=-29.8406,-71.2776&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta de tus preocupaciones en este espacio tan amplio y sereno.
Departamento equipado para 8 personas.
Suite 1: Cama matrimonial, terraza con vista frontal al mar, baño en suite. Dormitorio 2: Dos camas de plaza y media, closet
3 Baños completos Dormitorio 3: Dos camas de plaza y media, closet
Dormitorio 4: Camarote
Cocina tradicional, equipada encimera, horno empotrado, campana, cafetera.
Loggia con lavadora, secadora.
Condominio con piscina, áreas verdes, senderos a la playa.
TV Cable",['Acceso a la playa'],,,Cabañas Peñuelas Diamond,12-2022,https://www.airbnb.cl/rooms/806603186931005478?adults=1&children=0&infants=0&pets=0&check_in=2023-12-01&check_out=2023-12-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
156,Departamento Excelente Ubicación y vista.,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,40.0,-29.95606,-71.26492,"https://maps.google.com/maps?ll=-29.95606,-71.26492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Se encuentra en una ubicación accesible cuenta con servicios cercano Supermercados, centro comercial, Comida rápida, Restaurant de Comida China, botillerías, Servicentro, ya que está a 5-8 minutos del Casino Enjoy y playa, además se encuentra con todo tipo de movilización hacia el centro de La Serena y Coquimbo y la mayoría de los lugares que prefieras recorrer.","Increíble, cómodo y céntrico dep, con ubicación estratégica a 5-8 minutos del casino Enjoy el corazón de la av. del mar, cercano  a Supermercados (Lider y Unimarc), Centro Comerciales, Centro de Salud, Locomoción Coquimbo - La Serena. Con acceso a piscina y terraza con quincho , vigilancia 24 horas.
Amoblado para 4 personas, 2 baños.


Condominio totalmente equipado, con excelente ubicación y vista privilegiada.  Departamento de dos dormitorios uno con cama de 2 plazas y otro con cama nido. Sala de estar cuenta con futon, posee una linda terraza con vista a todo Coquimbo y la Serena. Este dep, esta todo equipado para 4 personas. TV cable y Wifi, cuenta con estacionamiento propio.",['Vista a la bahía'],4.92,14,Keiithh,07-2014,https://www.airbnb.cl/rooms/16634741?adults=1&children=0&infants=0&pets=0&check_in=2023-04-01&check_out=2023-04-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
157,Despéjate en La Herradura con hermosa vista al mar,Condo entero,Coquimbo,5,2,2, Habitación,2,privado,90.0,-29.98346,-71.35302,"https://maps.google.com/maps?ll=-29.98346,-71.35302&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Supermercados, farmacias, tiendas, delivery, todo cerca pero en vehiculo por Sindempart.","Excelente vista al mar desde todo el departamento, en especial desde la terraza que incorpora una mesa de mármol. Departamento full equipado para 5 personas con: habitación principal con baño independiente y cama 2p, habitación secundaria cama 1/5p (nido 1p) + sofá cama en living. Incluye estacionamiento cubierto. Espacios de uso común como piscinas, gimnasio, lavandería y acceso directo a la playa con duchas exteriores. Cuenta con agua caliente, Wifi, conserjería, juegos infantiles y quinchos.


Agradable lugar con hermosa vista al mar, terraza con espacios para compartir. 2 dormitorios 2 baños (1 en suite) equipado para 5 personas. Llegar e instalarse a disfrutar.",['Vista a la bahía'],4.93,14,José Manuel,07-2021,https://www.airbnb.cl/rooms/50756574?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
158,Departamento a pasos de la playa con vista al mar,Condo entero,La Serena,5,4,2, Habitación,2,privado,80.0,-29.92062,-71.27478,"https://maps.google.com/maps?ll=-29.92062,-71.27478&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"hermoso departamento para disfrutar en familia, con una vista privilegiada a toda la bahía costera, a pasos de playa y de locales comerciales, cafeterías, restaurantes, minimarket, etc.  El edificio cuenta con piscinas, lavandería, quinchos, estacionamiento techado y muchas áreas verdes para pasear dentro del recinto. 

El departamento está completamente equipado , consta de dos dormitorios y dos baños, incluye tv cable y wifi.


El departamento  consta de dos dormitorios y dos baños (los dos con ducha),  el primer dormitorio en suite con cama matrimonial y el segundo con una cama de 1 plaza y media y un camarote. la cocina está equipada con todos los implementos básicos, además incluye tv cable y wifi. 

En el living y comedor cuenta con una mesa para 6 personas y un cómodo sillón para poder ver tv o descansar, la  terraza tiene  una mesa, sillas y un futón.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,5,Loretta,04-2016,https://www.airbnb.cl/rooms/53999714?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
159,Departamento Playa La Herradura Coquimbo,Condo entero,Coquimbo,6,5,2, Habitación,2,privado,65.0,-29.9809,-71.3493,"https://maps.google.com/maps?ll=-29.9809,-71.3493&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento a pasos de Playa La Herradura, ideal para disfrutar en familia, habilitado para 5-6 personas.

El entorno es muy seguro, tiene acceso controlado, ubicado a pasos de supermercado, farmacia y restaurantes, a 10 minutos de Casino Enjoy, 15 minutos de La Serena y Totoralillo.


Departamento hermosamente decorado y full equipado para que tu estadía sea única.

Ubicado en el piso 10, cuenta con cerradura digital para facilitar el acceso de los huéspedes, Televisor, Wifi, 2 dormitorios, 2 baños, balcón con malla de seguridad para niños, cocina completamente equipada y logia con lavadora.

Estacionamiento, piscina, quinchos para asados y gimnasio. 

Dormitorio Principal: cama de 2 plazas.
Dormitorio 2: una cama individual y un camarote.
Living: Sofá cama.",['Acceso a la playa'],,,Anny,01-2019,https://www.airbnb.cl/rooms/764676159923227839?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
160,Hermoso condominio frente al mar,Condo entero,La Serena,4,2,2, Habitación,2,privado,90.0,-29.91656,-71.27379,"https://maps.google.com/maps?ll=-29.91656,-71.27379&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Frente a Cafetería La Trinidad
A pocos metros de farmacia, tienda y restaurantes.","Relájate en esta escapada única y tranquila.
Depto. de 2 dormitorios y 2 baños (suite), gran terraza con parrilla.
Condominio frente al mar. Estacionamiento interior privado.
Instalaciones cuentan con varias piscinas, con olas, para niños, exterior y temperada interior. Jacuzzi, gimnasio y sala de juegos.",['Acceso a la playa'],4.95,19,Andre,02-2017,https://www.airbnb.cl/rooms/53793432?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
161,Departamento region Coquimbo Chile frente al mar,Vivienda rentada entero,Coquimbo,6,6,3, Habitación,2,privado,97.604,-29.95312,-71.30092,"https://maps.google.com/maps?ll=-29.95312,-71.30092&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cerca del puerto de Coquimbo y a 2 Km del casino enjoy, muchos Restaurantes cerca, caleta de pescadores, Edificio Frente a la playa","Ven a disfrutar del relajo del Mar en un entorno único, en un departamento completamente equipado para Ti y tu familia, La Serena y Coquimbo en Chile, frente al mar, te esperan con un clima y unos paisajes que invitan al descaso, te esperamos!!

Acceso de los huéspedes
Piscina al aire libre sin costo,
Áreas Comunes con quincho y comedores equipados (con costo, panorámico en el piso 23)  sala de lavado en el segundo piso (con costo), hay juegos para los niños en las áreas comunes",['Vista al mar'],4.63,38,Jorge,04-2015,https://www.airbnb.cl/rooms/6581602?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=521a465f-3fc7-474e-9100-934bb6573bb6
162,Departamento La Serena primera línea frente al mar,Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,45.0,-29.89824,-71.27018,"https://maps.google.com/maps?ll=-29.89824,-71.27018&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Se ubica en orilla de playa, frente a un sector de la avenida del mar poco concurrido lo que lo hace ideal para mantener distancia y disfrutar de la playa de una forma segura. Si quieres caminar hacia el norte por la playa, encontrarás caleta san pedro, lugar donde hay un centro gastronómico ideal para disfrutar de mariscos, pescados, empanadas etc.
caminando hacia el sur veras el faro y todo el sector típico de av del mar.
el centro de la ciudad está a pocos minutos en vehiculo o bicicleta, lo mismo que el terminal de buses donde puedes tomar bus para visitar el valle y mall.
Para llegar a la playa debes atravesar el humedal urbano (zona de avistamiento de aves), se ubica a unos 300 metros.
El mall puertas del mar se ubica a 1.5 km donde hay farmacias patios de comida supermercados etc.
Locomoción a la un puerta es poco frecuente.","Departamento primera línea frente al mar, ubicado al costado norte del faro monumental de La Serena, 5to piso orientación norte a sur, lo que da vista a piscina, estacionamiento privado y al mar por terraza.  Acceso caminando a Av. del Mar, Mall puerta del mar (supermercado y multi tiendas), restoranes, universidades. En bicicleta puedes moverte al centro de La Serena, a mall plaza La Serena, casino de juegos, pubs de la avenida del mar, todo a distancia razonable. ubicación bastante estratégica


Dos habitaciones, una con baño en suite y pequeño walking closet, segunda habitación con dos camas de 1 plz. Living con smart tv y wifi, netflix, youtube, cable hd. Cocina incluye hervidor,  utensilios de cocina basicos, horno eléctrico, refrigerador básico. se encuentra en un quinto piso, se suben 4 niveles en escalera interior de concreto amplia segura e iluminada, muy seguro porque está sobre la cota de evacuación en eventuales alertas de tsunami . Se ubica en una esquina superior, lo que es una ventaja al no colindar con vecinos ni arriba ni en todo el costado poniente.",['Vista a la bahía'],4.86,14,Rudy,03-2020,https://www.airbnb.cl/rooms/46636300?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
163,Departamento la serena a pasos de la playa,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,55.0,-29.92326,-71.27655,"https://maps.google.com/maps?ll=-29.92326,-71.27655&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Avenida del mar y cerca 4 esquina.
Pub, minimarket,restorant, etc.","Hermoso y cómodo depto en el 6 piso con vista al mar a 50 metros de la playa, equipado para 4 personas.
Cuenta con piscina, Quincho, estacionamiento
Edificio con ascensor.
Amoblado, wifi , tv cable y  lavadora.
Principal dormitorio baño en suite y walking closet, camas de dormitorios equipadas.
Depto ubicado cerca de 4 esquina y avenida del mar.
Ubicación privilegiada a pasos de la avenida del mar y locales de entretenimiento


Quincho, zonas verdes, piscina.",['Vista al océano'],4.75,8,Mauricio,05-2021,https://www.airbnb.cl/rooms/49531618?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
164,Departamento region Coquimbo Chile frente al mar,Vivienda rentada entero,Coquimbo,6,6,3, Habitación,2,privado,97.604,-29.95312,-71.30092,"https://maps.google.com/maps?ll=-29.95312,-71.30092&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cerca del puerto de Coquimbo y a 2 Km del casino enjoy, muchos Restaurantes cerca, caleta de pescadores, Edificio Frente a la playa","Ven a disfrutar del relajo del Mar en un entorno único, en un departamento completamente equipado para Ti y tu familia, La Serena y Coquimbo en Chile, frente al mar, te esperan con un clima y unos paisajes que invitan al descaso, te esperamos!!

Acceso de los huéspedes
Piscina al aire libre sin costo,
Áreas Comunes con quincho y comedores equipados (con costo, panorámico en el piso 23)  sala de lavado en el segundo piso (con costo), hay juegos para los niños en las áreas comunes",['Vista al mar'],4.63,38,Jorge,04-2015,https://www.airbnb.cl/rooms/6581602?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
165,Confort frente al mar,Vivienda rentada entero,La Serena ,5,2,2, Habitación,2,privado,95.0,-29.95685,-71.30906,"https://maps.google.com/maps?ll=-29.95685,-71.30906&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,['Vista a la bahía'],4.83,18,Luis,11-2016,https://www.airbnb.cl/rooms/38299485?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
166,Depto en Coquimbo - 4/5 personas,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,45.0,-29.9872,-71.3336,"https://maps.google.com/maps?ll=-29.9872,-71.3336&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento full equipado con Capacidad para 4 - 5 personas. 
Con increíble vista a varios sectores de la ciudad y donde podrás disfrutar de hermosos atardeceres. 
Cuenta con 2 dormitorios y 2 baños, wifi, lavadora, quinchos, área de juegos, estacionamiento gratis y seguridad 24/7.
A pasos de supermercados y locales de comida, a tan sólo 7 minutos de la playa en auto y con excelente ubicación.

SE ACEPTAN MASCOTAS


Condominio cerrado con seguridad 24/7 y estacionamiento gratuito. A pasos de supermercados, botillerias y locales de comida. De fácil acceso vehícular y a tan sólo 7 minutos en auto de la playa La Herradura",['Vista a la bahía'],5.0,3,Guille,01-2019,https://www.airbnb.cl/rooms/799118301312544770?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
167,Departamento primera línea Edificio Neohaus 2D2B,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,57.0,-29.91478,-71.27565,"https://maps.google.com/maps?ll=-29.91478,-71.27565&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en primera linea con vista al mar, cuenta con dos habitaciones.
Habitación principal: cama matrimonial con baño completo. Salida a terraza. Cortinas roller blackout. 
Habitación 2: cama nido nueva para dos personas. Cortinas roller blackout.
Baño 2: completo. 
Living completo con escritorio para home office. Incluye wifi.
Amplia terraza.
Incluye estacionamiento.
Zonas comunes: cancha de futbolito, tenis, gimnasio, 2 piscinas, lavadora/secadora, conserje 24/7","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,7,Tomás,02-2016,https://www.airbnb.cl/rooms/655069665261625668?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
168,Departamento en La Serena full equipado,Vivienda rentada entero,La Serena,6,4,3, Habitación,2,privado,55.0,-29.88744,-71.24682,"https://maps.google.com/maps?ll=-29.88744,-71.24682&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lugar muy tranquilo, cercano a supermercados y consultorios a 5 minutos del centro y a 10 minutos de la avenida del mar.","Precioso Departamento ubicado en una zona estratégica en donde a tan solo 1.7 km se encuentra el centro de La Serena, a 3 km el faro monumental, el departamento cuenta con Wifi, 1 pieza matrimonial con cama King baño en suite y terraza con zona de trabajo (mini oficina) 1 pieza con cama nido, 1 pieza con cama de 1 1/2 plaza, con 1 baño, 1 terraza amplia con ventanales en living con acceso a cocina, estacionamiento propio piscina y quincho disponible, vigilancia con cámaras las 24 horas del día.",['Acceso la playa Público o compartido'],5.0,4,Carlos,01-2019,https://www.airbnb.cl/rooms/790099289004692107?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
169,Departamento cerca de todo,Condo entero,La Serena,4,4,3, Habitación,2,privado,40.0,-29.89992,-71.26784,"https://maps.google.com/maps?ll=-29.89992,-71.26784&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector residencial, tranquilo y seguro, a pasos de la avenida del mar, mall puerta del mar y humedal del río elqui.","Desconecta de tus preocupaciones en este espacio tan amplio y cerca de las mayores atracciones de La Serena, a minutos de La playa, centros comerciales y el centro histórico.

El espacio
Cómodo departamento con tres habitaciones y dos baños, cocina equipada, lavadora, terraza, equipada con internet y servicios de streaming.",['Vista al horizonte de la ciudad'],5.0,3,Ramon,09-2017,https://www.airbnb.cl/rooms/759460974733937489?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
170,"Gran Vista a Playa Peñuelas, Junto al Casino Enjoy",Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,40.0,-29.94685,-71.28807,"https://maps.google.com/maps?ll=-29.94685,-71.28807&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Esta al lado del Casino Enjoy de Coquimbo, en un sector lleno de restaurantes y comercio en verano, el mejor sector de la Serena, por su centralidad y actividad, a 5 minutos de la Salida Peñuelas de la Carretera y al lado del Mall (Outlet) Vivo","Si estas buscando un lugar que esté a pasos de la playa, del casino, tenga vista al Mar, a sus increíbles atardeceres  y que a su vez sea tranquilo, este lugar, te va a encantar.

Este cómodo, insonorizado y luminoso departamento, está a una cuadra de la playa, justo al lado del Casino Enjoy, en el mejor sector de Coquimbo y La Serena, tiene minimarkets y  Locomoción (Bus y Taxis) y un Mall muy muy cerca (5 min). 

Yo soy muy enfocado en tu experiencia, me aseguraré que todo te salga bien!


¿Porqué Elegir este departamento?

Tiene vista directa al Mar y atardeceres pero al no estar en la avenida del Mar y tener vidrios termopanel puedes disfrutar del silencio, es muy ruidoso estar en primera linea.

Por otra parte el piso de porcelanato ayuda mucho a un aseo estricto, evita los problemas de la alfombra y la arena. El Edificio también tiene protocolos y barreras de acceso muy seguras. y tiene locomoción a media cuadra (taxis y microbuses)

El departamento cuenta con 2 dormitorios. 2 baños, Cocina Americana Equipada,  
3 Camas (para 5 personas) y 2 Televisores. Hay Wifi en el departamento y tienes acceso a HBO Max y Disney +.

Cuenta con sabanas, toallas en caso que no tengas las tuyas.

Finalmente el Ingreso y Salida es mediante un Lockbox que permite al huésped llegar a la hora que desee de forma independiente, sin necesidad de ser recibido por un anfitrión, y lo mismo con la salida. (no debe esperar ninguna revisión del departamento)","['Acceso a la playa', 'Frente a la playa']",4.89,91,Alejandro,11-2016,https://www.airbnb.cl/rooms/16130178?adults=1&children=0&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=54468f19-a111-48a4-aee5-8e05c4b59680
